TradeID,TransactionCodeOverrideDescription,TradeDate,SettledDate,SuperSheetDate,TradeAmount,System,DealerNum,DealerBranchBranchCode,RepCode,FirmId,FirmName,OfficeAddressLine1,OfficeCity,OfficeRegionRefCode,OfficePostalCode,PersonFirstName,PersonLastName,LineOfBusiness,Channel,Region,Territory,ProductNasdaqSymbol,ProductName,AccountTANumber,AccountId,ExternalAccountNumber,HoldingId,HoldingExternalAccountNumber,HoldingName
30451,Purchase,1-Aug-19,1-Aug-19,1-Aug-19,85000,FIDELITY,226RIA,G16656996,G16656996,22596,CERITY PARTNERS LLC,335 MADISON AVE,NEW YORK,US-NY,10017-4611,Cerity Partners LLC,House Account,Mutual Fund,RIA,Northeast,Sindici,ARSLX,Aristotle Core Equity Fund - Class I,638144430,55688,,63484,,
31104,Purchase,14-Aug-19,14-Aug-19,14-Aug-19,83188.95,FIDELITY,226BWM,G13570647,G13570647,55330,Midwest Trust,5901 COLLEGE BLVD,LEAWOOD,US-KS,66211-1937,Midwest Trust,House Account,Mutual Fund,Broker Dealer,House,House,ARSBX,Aristotle Small Cap Equity Fund - Class I,635369900,53606,,61162,,
30167,Purchase,25-Jul-19,26-Jul-19,29-Jul-19,83000,UMB,DLJP,P3M,CV2,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,Gary,Ran,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413014871,55249,P3M369036,63044,P3M369036,PERSHING LLC
31164,Purchase,15-Aug-19,15-Aug-19,15-Aug-19,82101.3,FIDELITY,226BWM,G13570647,G13570647,55330,Midwest Trust,5901 COLLEGE BLVD,LEAWOOD,US-KS,66211-1937,Midwest Trust,House Account,Mutual Fund,Broker Dealer,House,House,ARSBX,Aristotle Small Cap Equity Fund - Class I,635369900,53606,,61162,,
31463,Purchase,26-Aug-19,26-Aug-19,26-Aug-19,81388.29,FIDELITY,226COR,BVD-BPD,MIC,30820,"Mill Creek Capital Advisors, LLC",161 WASHINGTON ST,CONSHOHOCKEN,US-PA,19428-2083,mill,creek,Mutual Fund,RIA,Northeast,Sindici,ARSFX,Aristotle International Equity Fund - Class I,BVDBPDMIC,6122,,6346,,Account made from rep code combination: BVD/BPD/MIC
30221,Purchase,25-Jul-19,26-Jul-19,29-Jul-19,80300,UMB,DLJP,P3M,CVY,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,TELEMUS,CAPITAL,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413010137,50897,P3M380645,58024,P3M380645,PERSHING LLC
33602,Purchase,3-Sep-19,5-Sep-19,3-Sep-19,79932.97,MSSB,15,970,97,31478,Morgan Stanley Smith Barney LLC,HARBORSIDE FINANCIAL CENTER,JERSEY CITY,US-NJ,7311,Morgan Stanley Smith Barney LLC,House Account,Mutual Fund,Broker Dealer,Northeast,Carroll,ARSQX,Aristotle Value Equity Fund - Class I,65022446103,58383,,66599,,Morgan Stanley Smith Barney LLC
30243,Purchase,25-Jul-19,26-Jul-19,29-Jul-19,79900,UMB,DLJP,P3M,CVS,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,Joshua,Levine,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413011471,51031,P3M355506,58158,P3M355506,PERSHING LLC
30232,Purchase,25-Jul-19,26-Jul-19,29-Jul-19,79100,UMB,DLJP,P3M,CVS,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,Joshua,Levine,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413010733,50957,P3M362031,58084,P3M362031,PERSHING LLC
31593,Purchase,30-Aug-19,3-Sep-19,30-Aug-19,78500,SCHWABPORTAL,0164FA,009KD050A57,009KD050A57,57742,AMG NATIONAL TRUST BANK,6295 GREENWOOD PLAZA BLVD,GREENWOOD VILLAGE,US-CO,80111-4908,AMG NATIONAL TRUST BANK,HOUSE ACCOUNT,Mutual Fund,RIA,West,Sindici,ARSBX,Aristotle Small Cap Equity Fund - Class I,009KD10MON5,56327,,64322,413000225,
30750,Purchase,9-Aug-19,12-Aug-19,13-Aug-19,77961.51,UMB,DLJP,P3M,CVH,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,Lyle,Wolberg,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413012055,51089,P3M351240,58216,P3M351240,PERSHING LLC
29556,Purchase,11-Jul-19,12-Jul-19,11-Jul-19,77475.99,SCHWABPORTAL,0164FA,009KD04RX3Y,009KD04RX3Y,16700,"Financial Decisions, LLC",780 3RD AVE,NEW YORK,US-NY,10017-2024,"Financial Decisions, LLC",House Account,Mutual Fund,RIA,Northeast,Carroll,ARSLX,Aristotle Core Equity Fund - Class I,009KD0JK85Q,53695,,61271,413000225,
33384,Purchase,26-Jul-19,30-Jul-19,29-Jul-19,77433.99,MSSB,15,425,425-065/T,31478,Morgan Stanley Smith Barney LLC,611 E MAIN ST,RIVERHEAD,US-NY,11901-7009,Gary,Backer,Mutual Fund,Broker Dealer,Northeast,Carroll,ARSFX,Aristotle International Equity Fund - Class I,4.25E+11,58009,,66225,,MELISSA WILLMOTT
33443,Purchase,13-Aug-19,15-Aug-19,13-Aug-19,74243.99,MSSB,15,970,97,31478,Morgan Stanley Smith Barney LLC,HARBORSIDE FINANCIAL CENTER,JERSEY CITY,US-NJ,7311,Morgan Stanley Smith Barney LLC,House Account,Mutual Fund,Broker Dealer,Northeast,Carroll,ARSQX,Aristotle Value Equity Fund - Class I,6.25E+11,58263,,66479,,Morgan Stanley Smith Barney LLC
31324,Purchase,21-Aug-19,21-Aug-19,21-Aug-19,73983.74,FIDELITY,226BWM,G13570647,G13570647,55330,Midwest Trust,5901 COLLEGE BLVD,LEAWOOD,US-KS,66211-1937,Midwest Trust,House Account,Mutual Fund,Broker Dealer,House,House,ARSBX,Aristotle Small Cap Equity Fund - Class I,635369900,53606,,61162,,
30463,Purchase,2-Aug-19,2-Aug-19,2-Aug-19,73592.65,FIDELITY,226COR,BVD-BPD,MIC,30820,"Mill Creek Capital Advisors, LLC",161 WASHINGTON ST,CONSHOHOCKEN,US-PA,19428-2083,mill,creek,Mutual Fund,RIA,Northeast,Sindici,ARSFX,Aristotle International Equity Fund - Class I,BVDBPDMIC,6122,,6346,,Account made from rep code combination: BVD/BPD/MIC
31743,Purchase,5-Sep-19,6-Sep-19,5-Sep-19,72385,RBC_SURPAS,1101,010NF,YCU,38009,"Rbc Capital Markets, LLC",1211 AVENUE OF THE AMERICAS,NEW YORK,US-NY,10036-8701,Jason,Lichtenstein,Mutual Fund,Broker Dealer,Northeast,Carroll,ARSFX,Aristotle International Equity Fund - Class I,63210462416,56846,,64842,63210462416,RBC
31286,Purchase,20-Aug-19,20-Aug-19,20-Aug-19,72060,FIDELITY,226BWM,G13570647,G13570647,55330,Midwest Trust,5901 COLLEGE BLVD,LEAWOOD,US-KS,66211-1937,Midwest Trust,House Account,Mutual Fund,Broker Dealer,House,House,ARSBX,Aristotle Small Cap Equity Fund - Class I,635369900,53606,,61162,,
33544,Purchase,22-Aug-19,26-Aug-19,22-Aug-19,70325.99,MSSB,15,970,97,31478,Morgan Stanley Smith Barney LLC,HARBORSIDE FINANCIAL CENTER,JERSEY CITY,US-NJ,7311,Morgan Stanley Smith Barney LLC,House Account,Mutual Fund,Broker Dealer,Northeast,Carroll,ARSQX,Aristotle Value Equity Fund - Class I,6.58E+11,58274,,66490,,Morgan Stanley Smith Barney LLC
29023,Purchase,1-Jul-19,1-Jul-19,1-Jul-19,70000,FIDELITY,226RIA,G14387858,G14387858,22596,CERITY PARTNERS LLC,227 W MONROE ST,CHICAGO,US-IL,60606-5055,HPM PARTNERS LLC,HOUSE ACCOUNT,Mutual Fund,RIA,Northeast,Sindici,ARSLX,Aristotle Core Equity Fund - Class I,648306096,21746,,28782,,
30703,Purchase,12-Aug-19,13-Aug-19,12-Aug-19,70000,SCHWABPORTAL,0164FA,009KD04W1XE,009KD04W1XE,42670,"Solaris Advisors, LLC",645 MADISON AVE,NEW YORK,US-NY,10022-1010,SOLARIS ADVISORS LLC,HOUSE ACCOUNT,Mutual Fund,RIA,Northeast,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,009KD0AQ6PW,55986,,63822,413000225,
29643,Purchase,15-Jul-19,16-Jul-19,15-Jul-19,69985,SCHWABPORTAL,0164FA,009KD051641,009KD051641,35780,Pin Oak Investment Advisors Inc,510 BERING DR,HOUSTON,US-TX,77057-1457,PIN OAK INVESTMENT ADVISORS INC,HOUSE ACCOUNT,Mutual Fund,RIA,Southeast,Southeast - Open,ARSQX,Aristotle Value Equity Fund - Class I,009KD1FGUSH,55126,,62882,413000225,
30748,Purchase,9-Aug-19,12-Aug-19,13-Aug-19,68721.86,UMB,DLJP,P3M,CVH,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,Lyle,Wolberg,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413011572,51041,P3M354905,58168,P3M354905,PERSHING LLC
30738,Purchase,9-Aug-19,12-Aug-19,13-Aug-19,68082.3,UMB,DLJP,P3M,CVH,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,Lyle,Wolberg,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413010455,50929,P3M368095,58056,P3M368095,PERSHING LLC
31310,Purchase,20-Aug-19,21-Aug-19,22-Aug-19,67700.75,UMB,671,88Q,2047,30431,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",2029 CENTURY PARK E,LOS ANGELES,US-CA,90067-2901,Richard / Jerome / Thomas / Reza,Jones / Klein / Tournat / Zafari,Mutual Fund,Broker Dealer,House,House,ARSOX,Aristotle/Saul Global Opportunities Fund - Class I,413000530,14,413000530,15,413000530,MERRILL LYNCH PIERCE FENNER & SMITHFOR THE SOLE BENEFIT OF ITS CUSTOMERS
33609,Purchase,4-Sep-19,6-Sep-19,4-Sep-19,67684.98,MSSB,15,970,97,31478,Morgan Stanley Smith Barney LLC,HARBORSIDE FINANCIAL CENTER,JERSEY CITY,US-NJ,7311,Morgan Stanley Smith Barney LLC,House Account,Mutual Fund,Broker Dealer,Northeast,Carroll,ARSQX,Aristotle Value Equity Fund - Class I,6.22E+11,58417,,66633,,Morgan Stanley Smith Barney LLC
30176,Purchase,25-Jul-19,26-Jul-19,29-Jul-19,67358.03,UMB,DLJP,P3M,CV2,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,Gary,Ran,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413014960,55258,P3M363211,63053,P3M363211,PERSHING LLC
30446,Purchase,1-Aug-19,1-Aug-19,1-Aug-19,67059,FIDELITY,226COR,BVD-BPJ,MIC,30820,"Mill Creek Capital Advisors, LLC",161 WASHINGTON ST,CONSHOHOCKEN,US-PA,19428-2083,mill,creek,Mutual Fund,RIA,Northeast,Sindici,ARSFX,Aristotle International Equity Fund - Class I,BVDBPJMIC,6128,,6352,,Account made from rep code combination: BVD/BPJ/MIC
31703,Purchase,3-Sep-19,3-Sep-19,3-Sep-19,67059,FIDELITY,226COR,BVD-BPJ,MIC,30820,"Mill Creek Capital Advisors, LLC",161 WASHINGTON ST,CONSHOHOCKEN,US-PA,19428-2083,mill,creek,Mutual Fund,RIA,Northeast,Sindici,ARSFX,Aristotle International Equity Fund - Class I,BVDBPJMIC,6128,,6352,,Account made from rep code combination: BVD/BPJ/MIC
31184,Purchase,16-Aug-19,16-Aug-19,16-Aug-19,66775.04,FIDELITY,226BWM,G13570647,G13570647,55330,Midwest Trust,5901 COLLEGE BLVD,LEAWOOD,US-KS,66211-1937,Midwest Trust,House Account,Mutual Fund,Broker Dealer,House,House,ARSBX,Aristotle Small Cap Equity Fund - Class I,635369900,53606,,61162,,
30198,Purchase,25-Jul-19,26-Jul-19,29-Jul-19,66169.36,UMB,DLJP,P3M,CVS,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,Joshua,Levine,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413004146,50251,P3M102247,57378,P3M102247,PERSHING LLC
33697,Purchase,18-Sep-19,20-Sep-19,18-Sep-19,66000,MSSB,15,187,187-556/B,31478,Morgan Stanley Smith Barney LLC,2882 SAND HILL RD,MENLO PARK,US-CA,94025-7064,Herman / Charles,Bates / Corley,Mutual Fund,Broker Dealer,Northwest,Sykes,ARSBX,Aristotle Small Cap Equity Fund - Class I,1.87E+11,58365,,66581,,Morgan Stanley Smith Barney LLC
30255,Purchase,25-Jul-19,26-Jul-19,29-Jul-19,64683.51,UMB,DLJP,P3M,CVS,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,Joshua,Levine,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413011812,51065,P3M352602,58192,P3M352602,PERSHING LLC
33654,Purchase,11-Sep-19,13-Sep-19,11-Sep-19,64195.71,MSSB,15,970,97,31478,Morgan Stanley Smith Barney LLC,HARBORSIDE FINANCIAL CENTER,JERSEY CITY,US-NJ,7311,Morgan Stanley Smith Barney LLC,House Account,Mutual Fund,Broker Dealer,Northeast,Carroll,ARSQX,Aristotle Value Equity Fund - Class I,6.25E+11,58420,,66636,,Morgan Stanley Smith Barney LLC
30465,Purchase,2-Aug-19,2-Aug-19,2-Aug-19,63852.8,FIDELITY,226RIA,G21024927,G21024927,14349,Eagle Bay Advisors LLC,40 WALL ST,NEW YORK,US-NY,10005-1304,EAGLE BAY ADVISORS,House Account,Mutual Fund,RIA,Northeast,Carroll,ARSBX,Aristotle Small Cap Equity Fund - Class I,676799929,55706,,63502,,
32132,Purchase,9-Sep-19,10-Sep-19,11-Sep-19,63672.73,UMB,671,88Q,2047,30431,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",2029 CENTURY PARK E,LOS ANGELES,US-CA,90067-2901,Richard / Jerome / Thomas / Reza,Jones / Klein / Tournat / Zafari,Mutual Fund,Broker Dealer,House,House,ARSOX,Aristotle/Saul Global Opportunities Fund - Class I,413000530,14,413000530,15,413000530,MERRILL LYNCH PIERCE FENNER & SMITHFOR THE SOLE BENEFIT OF ITS CUSTOMERS
29983,Purchase,24-Jul-19,24-Jul-19,24-Jul-19,61619.4,FIDELITY,226COR,BVD-BPD,MIC,30820,"Mill Creek Capital Advisors, LLC",161 WASHINGTON ST,CONSHOHOCKEN,US-PA,19428-2083,mill,creek,Mutual Fund,RIA,Northeast,Sindici,ARSFX,Aristotle International Equity Fund - Class I,BVDBPDMIC,6122,,6346,,Account made from rep code combination: BVD/BPD/MIC
30752,Purchase,9-Aug-19,12-Aug-19,13-Aug-19,61049.27,UMB,DLJP,P3M,CVH,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,Lyle,Wolberg,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413012079,51091,P3M351158,58218,P3M351158,PERSHING LLC
30753,Purchase,9-Aug-19,12-Aug-19,13-Aug-19,60050.01,UMB,DLJP,P3M,CVH,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,Lyle,Wolberg,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413012131,51097,P3M350879,58224,P3M350879,PERSHING LLC
29546,Purchase,10-Jul-19,10-Jul-19,10-Jul-19,60000,FIDELITY,226RIA,G13868871,G13868871,22108,"Hightower Advisors, LLC",4265 SAN FELIPE ST,HOUSTON,US-TX,77027-2920,"Hightower Advisors, LLC",House Account,Mutual Fund,RIA,Northeast,Sindici,ARSFX,Aristotle International Equity Fund - Class I,645355081,55046,,62742,,
33548,Purchase,22-Aug-19,26-Aug-19,22-Aug-19,59761.99,MSSB,15,970,97,31478,Morgan Stanley Smith Barney LLC,HARBORSIDE FINANCIAL CENTER,JERSEY CITY,US-NJ,7311,Morgan Stanley Smith Barney LLC,House Account,Mutual Fund,Broker Dealer,Northeast,Carroll,ARSQX,Aristotle Value Equity Fund - Class I,6.58E+11,58326,,66542,,Morgan Stanley Smith Barney LLC
30220,Purchase,25-Jul-19,26-Jul-19,29-Jul-19,59136.38,UMB,DLJP,P3M,CVS,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,Joshua,Levine,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413010099,50893,P3M380736,58020,P3M380736,PERSHING LLC
30179,Purchase,25-Jul-19,26-Jul-19,29-Jul-19,57749.6,UMB,DLJP,P3M,CV2,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,Gary,Ran,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413014996,55261,P3M363047,63056,P3M363047,PERSHING LLC
33786,Purchase,26-Sep-19,30-Sep-19,27-Sep-19,57708.99,MSSB,15,584,584-044/T,31478,Morgan Stanley Smith Barney LLC,1229 POST RD,FAIRFIELD,US-CT,06824-6007,Joseph,Matthews,Mutual Fund,Broker Dealer,Northeast,Carroll,ARSFX,Aristotle International Equity Fund - Class I,5.84E+11,58380,,66596,,MSL FBO MARK W FAGAN
29752,Purchase,16-Jul-19,17-Jul-19,18-Jul-19,57451.53,UMB,221,0O0,0O0 MF,48004,Ubs Financial Services Inc,499 WASHINGTON BLVD,JERSEY CITY,US-NJ,07310-1995,Ubs Financial Services Inc,House Account,Mutual Fund,Broker Dealer,Northeast,Carroll,ARSFX,Aristotle International Equity Fund - Class I,1000000221,103,0O0 11011 6100,125,0O0 11011 6100,UBS WM USA000 11011 6100 OMNI ACCOUNT M/FATTN DEPT MANAGER
29050,Purchase,1-Jul-19,2-Jul-19,3-Jul-19,57077.48,UMB,671,88Q,2047,30431,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",2029 CENTURY PARK E,LOS ANGELES,US-CA,90067-2901,Richard / Jerome / Thomas / Reza,Jones / Klein / Tournat / Zafari,Mutual Fund,Broker Dealer,House,House,ARSOX,Aristotle/Saul Global Opportunities Fund - Class I,413000530,14,413000530,15,413000530,MERRILL LYNCH PIERCE FENNER & SMITHFOR THE SOLE BENEFIT OF ITS CUSTOMERS
33620,Purchase,5-Sep-19,9-Sep-19,5-Sep-19,56556.52,MSSB,15,970,97,31478,Morgan Stanley Smith Barney LLC,HARBORSIDE FINANCIAL CENTER,JERSEY CITY,US-NJ,7311,Morgan Stanley Smith Barney LLC,House Account,Mutual Fund,Broker Dealer,Northeast,Carroll,ARSQX,Aristotle Value Equity Fund - Class I,5.31E+11,58358,,66574,,Morgan Stanley Smith Barney LLC
29804,Purchase,18-Jul-19,18-Jul-19,18-Jul-19,55870.78,FIDELITY,226COR,BVD-BPD,MIC,30820,"Mill Creek Capital Advisors, LLC",161 WASHINGTON ST,CONSHOHOCKEN,US-PA,19428-2083,mill,creek,Mutual Fund,RIA,Northeast,Sindici,ARSFX,Aristotle International Equity Fund - Class I,BVDBPDMIC,6122,,6346,,Account made from rep code combination: BVD/BPD/MIC
33576,Purchase,27-Aug-19,29-Aug-19,27-Aug-19,55017.85,MSSB,15,970,97,31478,Morgan Stanley Smith Barney LLC,HARBORSIDE FINANCIAL CENTER,JERSEY CITY,US-NJ,7311,Morgan Stanley Smith Barney LLC,House Account,Mutual Fund,Broker Dealer,Northeast,Carroll,ARSQX,Aristotle Value Equity Fund - Class I,2.41E+11,58248,,66464,,Morgan Stanley Smith Barney LLC
30583,Purchase,8-Aug-19,9-Aug-19,8-Aug-19,55000,RBC_SURPAS,1101,010DY,AXV,38009,"Rbc Capital Markets, LLC",1901 AVENUE OF THE STARS,LOS ANGELES,US-CA,90067-6001,Kevin,Caputo,Mutual Fund,Broker Dealer,Southern California,Helton,ARSFX,Aristotle International Equity Fund - Class I,63176352411,55886,,63702,63176352411,RBC
29178,Purchase,3-Jul-19,5-Jul-19,8-Jul-19,54934.46,UMB,DLJP,P3M,QW7,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,Gary,Ran,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413014768,54406,P3M407745,62082,P3M407745,PERSHING LLC
30180,Purchase,25-Jul-19,26-Jul-19,29-Jul-19,54777.93,UMB,DLJP,P3M,CV2,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,Gary,Ran,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413015001,55262,P3M369119,63057,P3M369119,PERSHING LLC
30181,Purchase,25-Jul-19,26-Jul-19,29-Jul-19,54777.93,UMB,DLJP,P3M,CV2,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,Gary,Ran,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413015013,55263,P3M365208,63058,P3M365208,PERSHING LLC
29583,Purchase,11-Jul-19,11-Jul-19,11-Jul-19,54595.84,FIDELITY,226COR,BVD-BPD,MIC,30820,"Mill Creek Capital Advisors, LLC",161 WASHINGTON ST,CONSHOHOCKEN,US-PA,19428-2083,mill,creek,Mutual Fund,RIA,Northeast,Sindici,ARSFX,Aristotle International Equity Fund - Class I,BVDBPDMIC,6122,,6346,,Account made from rep code combination: BVD/BPD/MIC
30248,Purchase,25-Jul-19,26-Jul-19,29-Jul-19,53787.36,UMB,DLJP,P3M,CVS,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,Joshua,Levine,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413011521,51036,P3M355357,58163,P3M355357,PERSHING LLC
33785,Purchase,26-Sep-19,30-Sep-19,27-Sep-19,53643.98,MSSB,15,584,584-044/Q,31478,Morgan Stanley Smith Barney LLC,1229 POST RD,FAIRFIELD,US-CT,06824-6007,Joseph,Matthews,Mutual Fund,Broker Dealer,Northeast,Carroll,ARSFX,Aristotle International Equity Fund - Class I,5.84E+11,58379,,66595,,MSSB C/F
31383,Purchase,23-Aug-19,23-Aug-19,23-Aug-19,52883.07,FIDELITY,226BWM,G13570647,G13570647,55330,Midwest Trust,5901 COLLEGE BLVD,LEAWOOD,US-KS,66211-1937,Midwest Trust,House Account,Mutual Fund,Broker Dealer,House,House,ARSBX,Aristotle Small Cap Equity Fund - Class I,635369900,53606,,61162,,
33407,Purchase,1-Aug-19,5-Aug-19,2-Aug-19,52000,MSSB,15,949,949-171/A,31478,Morgan Stanley Smith Barney LLC,4449 EASTON WAY,COLUMBUS,US-OH,43219-6093,Michael / Cheryl / Jon / Jennifer / Richard / Daniel / Patrick / Gaylord / Michael,Beers / Carpenter / Cleary / Hamant / Hazzouri / Hogan / Huang / Miller / Rosloniec,Mutual Fund,Broker Dealer,Midwest,Huennekens,ARSFX,Aristotle International Equity Fund - Class I,9.49E+11,58303,,66519,,MSSB C/F
33520,Purchase,16-Aug-19,20-Aug-19,19-Aug-19,50990.98,MSSB,15,322,322-281/Q,31478,Morgan Stanley Smith Barney LLC,1330 POST OAK BLVD,HOUSTON,US-TX,77056-3031,William,Crothers,Mutual Fund,Broker Dealer,Southeast,Maxwell,ARSFX,Aristotle International Equity Fund - Class I,3.22E+11,58297,,66513,,MSSB C/F
33526,Purchase,16-Aug-19,20-Aug-19,19-Aug-19,50990.98,MSSB,15,322,322-281/Q,31478,Morgan Stanley Smith Barney LLC,1330 POST OAK BLVD,HOUSTON,US-TX,77056-3031,William,Crothers,Mutual Fund,Broker Dealer,Southeast,Maxwell,ARSFX,Aristotle International Equity Fund - Class I,3.22E+11,58297,,66513,,MSSB C/F
33432,Purchase,8-Aug-19,12-Aug-19,8-Aug-19,50977.98,MSSB,15,970,97,31478,Morgan Stanley Smith Barney LLC,HARBORSIDE FINANCIAL CENTER,JERSEY CITY,US-NJ,7311,Morgan Stanley Smith Barney LLC,House Account,Mutual Fund,Broker Dealer,Northeast,Carroll,ARSQX,Aristotle Value Equity Fund - Class I,6.51E+11,58271,,66487,,Morgan Stanley Smith Barney LLC
33532,Purchase,21-Aug-19,23-Aug-19,21-Aug-19,50172.99,MSSB,15,970,97,31478,Morgan Stanley Smith Barney LLC,HARBORSIDE FINANCIAL CENTER,JERSEY CITY,US-NJ,7311,Morgan Stanley Smith Barney LLC,House Account,Mutual Fund,Broker Dealer,Northeast,Carroll,ARSQX,Aristotle Value Equity Fund - Class I,1.12E+11,58306,,66522,,Morgan Stanley Smith Barney LLC
29451,Purchase,9-Jul-19,10-Jul-19,9-Jul-19,50000,ETRADE_SCW,385,451,ET1,14306,E*trade Clearing LLC,1271 AVENUE OF THE AMERICAS,NEW YORK,US-NY,10020-1300,E*trade Clearing LLC,House Account,Mutual Fund,Broker Dealer,House,House,ARSLX,Aristotle Core Equity Fund - Class I,2.37E+12,55026,2.37E+12,62702,2.37E+12,
30478,Purchase,1-Aug-19,2-Aug-19,5-Aug-19,50000,UMB,221,0O0,0O0 MF,48004,Ubs Financial Services Inc,499 WASHINGTON BLVD,JERSEY CITY,US-NJ,07310-1995,Ubs Financial Services Inc,House Account,Mutual Fund,Broker Dealer,Northeast,Carroll,ARSFX,Aristotle International Equity Fund - Class I,1000000221,103,0O0 11011 6100,125,0O0 11011 6100,UBS WM USA000 11011 6100 OMNI ACCOUNT M/FATTN DEPT MANAGER
31771,Purchase,5-Sep-19,6-Sep-19,5-Sep-19,50000,SCHWABPORTAL,0164FA,009KD04TJEV,009KD04TJEV,10047,Clay Northam Wealth Management,3020 OLD RANCH PKWY,SEAL BEACH,US-CA,90740-2765,Clay Northam Wealth Management,House Account,Mutual Fund,RIA,Southern California,Helton,ARSQX,Aristotle Value Equity Fund - Class I,009KD0PXEBN,56847,,64862,413000225,
33699,Purchase,18-Sep-19,20-Sep-19,18-Sep-19,50000,MSSB,15,610,610-012/B,31478,Morgan Stanley Smith Barney LLC,4458 LEGENDARY DR,DESTIN,US-FL,32541-6302,Paul / Michael,Snider / Weitman,Mutual Fund,Broker Dealer,Southeast,Maxwell,ARSQX,Aristotle Value Equity Fund - Class I,6.10E+11,58416,,66632,,Morgan Stanley Smith Barney LLC
32605,Purchase,23-Sep-19,23-Sep-19,23-Sep-19,50000,FIDELITY,226RIA,G13397018,G13397018,22596,CERITY PARTNERS LLC,227 W MONROE ST,CHICAGO,US-IL,60606-5055,HPM PARTNERS LLC,HOUSE ACCOUNT,Mutual Fund,RIA,Northeast,Sindici,ARSLX,Aristotle Core Equity Fund - Class I,X91666785,57346,,65442,,
31425,Purchase,26-Aug-19,27-Aug-19,26-Aug-19,49985,SCHWABPORTAL,0164FA,009KD051641,009KD051641,35780,Pin Oak Investment Advisors Inc,510 BERING DR,HOUSTON,US-TX,77057-1457,PIN OAK INVESTMENT ADVISORS INC,HOUSE ACCOUNT,Mutual Fund,RIA,Southeast,Southeast - Open,ARSQX,Aristotle Value Equity Fund - Class I,009KD0ODC5M,56267,,64243,413000225,
